Symbol,Date,Base_ID,Seed_Date,Base_Age,Event,Original_Pivot,Active_Pivot,New_Pivot,Base_Low,Base_Depth_ATR,High,Low,Close
GLAND,2023-09-01 00:00:00,GLAND-2023-08-09,2023-08-09 00:00:00,16,FAILED_PROBE,1720.7910421941272,1728.3828363983673,1762.4967984433006,1481.0190195476328,3.522736188579598,1762.4967984433006,1672.5640323933837,1720.8883056640625
GLAND,2023-09-01 00:00:00,GLAND-2023-08-09,2023-08-09 00:00:00,16,DEPTH_INVALIDATED,1720.7910421941272,1762.4967984433006,,1481.0190195476328,4.008556993584533,1762.4967984433006,1672.5640323933837,1720.8883056640625
GLAND,2023-11-24 00:00:00,GLAND-2023-11-24,2023-11-24 00:00:00,0,SEEDED,1769.163941837735,1769.163941837735,,inf,-inf,1769.163941837735,1664.3397820372545,1709.59814453125
GLAND,2023-12-01 00:00:00,GLAND-2023-11-24,2023-11-24 00:00:00,4,FAILED_PROBE,1769.163941837735,1769.163941837735,1790.8684752831819,1701.6657759927084,1.2223650811616364,1790.8684752831819,1732.4705902195997,1761.036865234375
GLAND,2023-12-04 00:00:00,GLAND-2023-11-24,2023-11-24 00:00:00,5,FAILED_PROBE,1769.163941837735,1790.8684752831819,1792.6205696518425,1701.6657759927084,1.6154255955396593,1792.6205696518425,1734.4172930998147,1759.5770263671875
GLAND,2023-12-14 00:00:00,GLAND-2023-11-24,2023-11-24 00:00:00,13,FAILED_PROBE,1769.163941837735,1792.6205696518425,1807.901266901055,1688.6722007602837,1.8824638386246237,1807.901266901055,1748.28675675425,1780.6976318359375
GLAND,2023-12-19 00:00:00,GLAND-2023-11-24,2023-11-24 00:00:00,16,BREAKOUT_CANDIDATE,1769.163941837735,1807.901266901055,,1688.6722007602837,2.1591912207600923,1824.9339759830764,1775.2957718363368,1809.3612060546875
GLAND,2023-12-19 00:00:00,GLAND-2023-12-19,2023-12-19 00:00:00,0,SEEDED,1824.9339759830764,1824.9339759830764,,inf,-inf,1824.9339759830764,1775.2957718363368,1809.3612060546875
GLAND,2023-12-20 00:00:00,GLAND-2023-12-19,2023-12-19 00:00:00,1,FAILED_PROBE,1824.9339759830764,1824.9339759830764,1839.5334083081095,1723.7109344516732,1.917680527443577,1839.5334083081095,1723.7109344516732,1763.956787109375
GLAND,2023-12-22 00:00:00,GLAND-2023-12-19,2023-12-19 00:00:00,3,FAILED_PROBE,1824.9339759830764,1839.5334083081095,1895.984667017176,1723.7109344516732,2.194268215956776,1895.984667017176,1771.3537998770703,1817.536865234375
GLAND,2023-12-27 00:00:00,GLAND-2023-12-19,2023-12-19 00:00:00,5,FAILED_PROBE,1824.9339759830764,1895.984667017176,1943.6763486632135,1723.7109344516732,3.2637428922583323,1943.6763486632135,1827.8538722030619,1895.2060546875
GLAND,2023-12-27 00:00:00,GLAND-2023-12-19,2023-12-19 00:00:00,5,DEPTH_INVALIDATED,1824.9339759830764,1943.6763486632135,,1723.7109344516732,4.1672665152396755,1943.6763486632135,1827.8538722030619,1895.2060546875
GLAND,2024-01-03 00:00:00,GLAND-2024-01-03,2024-01-03 00:00:00,0,SEEDED,1985.5280994010916,1985.5280994010916,,inf,-inf,1985.5280994010916,1926.1569160366473,1976.86572265625
GLAND,2024-01-04 00:00:00,GLAND-2024-01-03,2024-01-03 00:00:00,1,FAILED_PROBE,1985.5280994010916,1985.5280994010916,2002.6583945133884,1915.8401271186908,1.1024545821005696,2002.6583945133884,1915.8401271186908,1922.555908203125
GLAND,2024-02-06 00:00:00,GLAND-2024-01-03,2024-01-03 00:00:00,22,BREAKOUT_CANDIDATE,1985.5280994010916,2002.6583945133884,,1796.5136246849002,3.2611832233046396,2102.323807316417,1968.0086751823128,2083.2470703125
GLAND,2024-02-06 00:00:00,GLAND-2024-02-06,2024-02-06 00:00:00,0,SEEDED,2102.323807316417,2102.323807316417,,inf,-inf,2102.323807316417,1968.0086751823128,2083.2470703125
GLAND,2024-02-07 00:00:00,GLAND-2024-02-06,2024-02-06 00:00:00,1,FAILED_PROBE,2102.323807316417,2102.323807316417,2135.415993032335,1980.1749488715977,1.7630998286942408,2135.415993032335,1980.1749488715977,1989.323974609375
GLAND,2024-02-15 00:00:00,GLAND-2024-02-06,2024-02-06 00:00:00,7,DEPTH_INVALIDATED,2102.323807316417,2135.415993032335,,1815.2008816267996,4.6219933223481675,1976.7683595624824,1815.2008816267996,1846.4437255859375
GLAND,2024-07-09 00:00:00,GLAND-2024-07-09,2024-07-09 00:00:00,0,SEEDED,2085.7778199004524,2085.7778199004524,,inf,-inf,2085.7778199004524,1819.094141574403,1977.547119140625
GLAND,2024-07-31 00:00:00,GLAND-2024-07-09,2024-07-09 00:00:00,15,FAILED_PROBE,2085.7778199004524,2085.7778199004524,2125.537376435302,1870.6789856110927,3.452651884427322,2125.537376435302,2010.8340881218114,2084.41552734375
GLAND,2024-07-31 00:00:00,GLAND-2024-07-09,2024-07-09 00:00:00,15,DEPTH_INVALIDATED,2085.7778199004524,2125.537376435302,,1870.6789856110927,4.090851102231423,2125.537376435302,2010.8340881218114,2084.41552734375
GLAND,2024-08-06 00:00:00,GLAND-2024-08-06,2024-08-06 00:00:00,0,SEEDED,2161.646415544852,2161.646415544852,,inf,-inf,2161.646415544852,2020.128963719295,2050.6904296875
GLAND,2024-08-22 00:00:00,GLAND-2024-08-06,2024-08-06 00:00:00,11,DEPTH_INVALIDATED,2161.646415544852,2161.646415544852,,1853.647377978358,4.007932469547151,1926.3654117391009,1853.647377978358,1868.5941162109375
GLAND,2025-01-03 00:00:00,GLAND-2025-01-03,2025-01-03 00:00:00,0,SEEDED,1887.5233104793683,1887.5233104793683,,inf,-inf,1887.5233104793683,1809.3969052418784,1869.4298095703125
GLAND,2025-01-06 00:00:00,GLAND-2025-01-03,2025-01-03 00:00:00,1,FAILED_PROBE,1887.5233104793683,1887.5233104793683,1931.282060122058,1846.8622445869064,0.7743432124971964,1931.282060122058,1846.8622445869064,1859.2523193359375
GLAND,2025-01-13 00:00:00,GLAND-2025-01-03,2025-01-03 00:00:00,6,DEPTH_INVALIDATED,1887.5233104793683,1931.282060122058,,1617.9896007453158,5.966294392934456,1745.4305936002697,1617.9896007453158,1667.058349609375
GLAND,2025-06-16 00:00:00,GLAND-2025-06-16,2025-06-16 00:00:00,0,SEEDED,1750.3472275742681,1750.3472275742681,,inf,-inf,1750.3472275742681,1663.8132073346414,1741.300537109375
GLAND,2025-06-17 00:00:00,GLAND-2025-06-16,2025-06-16 00:00:00,1,FAILED_PROBE,1750.3472275742681,1750.3472275742681,1786.6325786804678,1711.013619423865,0.8096661631883257,1786.6325786804678,1711.013619423865,1721.43701171875
GLAND,2025-06-30 00:00:00,GLAND-2025-06-16,2025-06-16 00:00:00,10,BREAKOUT_CANDIDATE,1750.3472275742681,1786.6325786804678,,1664.4032525853063,2.516040458585542,1813.281216090886,1751.7240795086036,1803.054443359375
GLAND,2025-06-30 00:00:00,GLAND-2025-06-30,2025-06-30 00:00:00,0,SEEDED,1813.281216090886,1813.281216090886,,inf,-inf,1813.281216090886,1751.7240795086036,1803.054443359375
GLAND,2025-07-01 00:00:00,GLAND-2025-06-30,2025-06-30 00:00:00,1,TOO_SHORT_BREAKOUT,1813.281216090886,1813.281216090886,,1792.0409765041913,0.4499707419563741,1853.4014896663964,1792.0409765041913,1846.7147216796875
GLAND,2025-07-01 00:00:00,GLAND-2025-07-01,2025-07-01 00:00:00,0,SEEDED,1853.4014896663964,1853.4014896663964,,inf,-inf,1853.4014896663964,1792.0409765041913,1846.7147216796875
GLAND,2025-07-04 00:00:00,GLAND-2025-07-01,2025-07-01 00:00:00,3,FAILED_PROBE,1853.4014896663964,1853.4014896663964,1857.3348182843285,1795.6792373992707,1.1971892641014992,1857.3348182843285,1827.9328937946266,1841.5029296875
GLAND,2025-07-07 00:00:00,GLAND-2025-07-01,2025-07-01 00:00:00,4,FAILED_PROBE,1853.4014896663964,1857.3348182843285,1859.3998844221553,1795.6792373992707,1.2787685270134805,1859.3998844221553,1822.1312292287419,1843.568115234375
GLAND,2025-07-08 00:00:00,GLAND-2025-07-01,2025-07-01 00:00:00,5,FAILED_PROBE,1853.4014896663964,1859.3998844221553,1873.854992692547,1795.6792373992707,1.3215990631198093,1873.854992692547,1828.719606979418,1856.84326171875
GLAND,2025-07-14 00:00:00,GLAND-2025-07-01,2025-07-01 00:00:00,9,FAILED_PROBE,1853.4014896663964,1873.854992692547,1902.175192608253,1795.6792373992707,1.6214054593195246,1902.175192608253,1830.0962364781387,1858.1214599609375
GLAND,2025-07-16 00:00:00,GLAND-2025-07-01,2025-07-01 00:00:00,11,BREAKOUT_CANDIDATE,1853.4014896663964,1902.175192608253,,1795.6792373992707,2.208781002799501,1972.9757502557152,1859.4981550715975,1938.067138671875
GLAND,2025-07-16 00:00:00,GLAND-2025-07-16,2025-07-16 00:00:00,0,SEEDED,1972.9757502557152,1972.9757502557152,,inf,-inf,1972.9757502557152,1859.4981550715975,1938.067138671875
GLAND,2025-07-17 00:00:00,GLAND-2025-07-16,2025-07-16 00:00:00,1,TOO_SHORT_BREAKOUT,1972.9757502557152,1972.9757502557152,,1915.548489768213,1.1322663054996573,1993.232437761893,1915.548489768213,1974.25390625
GLAND,2025-07-17 00:00:00,GLAND-2025-07-17,2025-07-17 00:00:00,0,SEEDED,1993.232437761893,1993.232437761893,,inf,-inf,1993.232437761893,1915.548489768213,1974.25390625
GLAND,2025-07-18 00:00:00,GLAND-2025-07-17,2025-07-17 00:00:00,1,FAILED_PROBE,1993.232437761893,1993.232437761893,2001.0993080383814,1958.913947266976,0.651885816753717,2001.0993080383814,1958.913947266976,1966.9774169921875
GLAND,2025-07-23 00:00:00,GLAND-2025-07-17,2025-07-17 00:00:00,4,TOO_SHORT_BREAKOUT,1993.232437761893,2001.0993080383814,,1917.7118888581438,1.5839588243936673,2016.8327516924528,1922.4319988097247,2004.04931640625
GLAND,2025-07-23 00:00:00,GLAND-2025-07-23,2025-07-23 00:00:00,0,SEEDED,2016.8327516924528,2016.8327516924528,,inf,-inf,2016.8327516924528,1922.4319988097247,2004.04931640625
GLAND,2025-07-24 00:00:00,GLAND-2025-07-23,2025-07-23 00:00:00,1,FAILED_PROBE,2016.8327516924528,2016.8327516924528,2024.3062732615244,1980.5474701941405,0.6325926965227097,2024.3062732615244,1980.5474701941405,1984.4808349609375
GLAND,2025-07-28 00:00:00,GLAND-2025-07-23,2025-07-23 00:00:00,3,FAILED_PROBE,2016.8327516924528,2024.3062732615244,2029.6162043529928,1960.192271602205,1.117754844933938,2029.6162043529928,1974.2540476633478,2018.2093505859375
GLAND,2025-07-29 00:00:00,GLAND-2025-07-23,2025-07-23 00:00:00,4,TOO_SHORT_BREAKOUT,2016.8327516924528,2029.6162043529928,,1960.192271602205,1.2103274663605617,2095.500006387771,2021.7494195838842,2067.08154296875
GLAND,2025-07-29 00:00:00,GLAND-2025-07-29,2025-07-29 00:00:00,0,SEEDED,2095.500006387771,2095.500006387771,,inf,-inf,2095.500006387771,2021.7494195838842,2067.08154296875
GLAND,2025-08-28 00:00:00,GLAND-2025-07-29,2025-07-29 00:00:00,20,DEPTH_INVALIDATED,2095.500006387771,2095.500006387771,,1861.0401219363548,4.059065169097359,1914.5359937906403,1861.0401219363548,1872.6524658203125
GLAND,2026-05-08 00:00:00,GLAND-2026-05-08,2026-05-08 00:00:00,0,SEEDED,1908.2831939457,1908.2831939457,,inf,-inf,1908.2831939457,1852.2068413186469,1890.1204833984375
GLAND,2026-05-11 00:00:00,GLAND-2026-05-08,2026-05-08 00:00:00,1,FAILED_PROBE,1908.2831939457,1908.2831939457,1939.050743576578,1864.6131076023273,0.8062581489388582,1939.050743576578,1864.6131076023273,1904.710205078125
GLAND,2026-05-18 00:00:00,GLAND-2026-05-08,2026-05-08 00:00:00,6,TOO_SHORT_BREAKOUT,1908.2831939457,1939.050743576578,,1799.405697537002,2.578194039807218,2190.4514363270273,2018.7486277703551,2140.429443359375
GLAND,2026-05-18 00:00:00,GLAND-2026-05-18,2026-05-18 00:00:00,0,SEEDED,2190.4514363270273,2190.4514363270273,,inf,-inf,2190.4514363270273,2018.7486277703551,2140.429443359375
GLAND,2026-05-19 00:00:00,GLAND-2026-05-18,2026-05-18 00:00:00,1,TOO_SHORT_BREAKOUT,2190.4514363270273,2190.4514363270273,,2122.4651452425715,0.8416856463964196,2256.849794947438,2122.4651452425715,2234.220947265625
GLAND,2026-05-19 00:00:00,GLAND-2026-05-19,2026-05-19 00:00:00,0,SEEDED,2256.849794947438,2256.849794947438,,inf,-inf,2256.849794947438,2122.4651452425715,2234.220947265625
GLAND,2026-05-20 00:00:00,GLAND-2026-05-19,2026-05-19 00:00:00,1,FAILED_PROBE,2256.849794947438,2256.849794947438,2277.8910579521626,2185.389693101654,0.8446490657704635,2277.8910579521626,2185.389693101654,2205.140625
GLAND,2026-05-21 00:00:00,GLAND-2026-05-19,2026-05-19 00:00:00,2,TOO_SHORT_BREAKOUT,2256.849794947438,2277.8910579521626,,2185.389693101654,1.0933540449198822,2352.2292992629905,2213.279045298088,2313.521728515625
GLAND,2026-05-21 00:00:00,GLAND-2026-05-21,2026-05-21 00:00:00,0,SEEDED,2352.2292992629905,2352.2292992629905,,inf,-inf,2352.2292992629905,2213.279045298088,2313.521728515625
GLAND,2026-05-25 00:00:00,GLAND-2026-05-21,2026-05-21 00:00:00,2,FAILED_PROBE,2352.2292992629905,2352.2292992629905,2378.0343455994694,2289.9001701139396,0.6957121747502584,2378.0343455994694,2303.696056678149,2316.30078125
GLAND,2026-06-30 00:00:00,GLAND-2026-05-21,2026-05-21 00:00:00,28,BREAKOUT_CANDIDATE,2352.2292992629905,2378.0343455994694,,2151.545467970366,2.528048630926329,2509.3423506053514,2366.918342237052,2476.2919921875
GLAND,2026-06-30 00:00:00,GLAND-2026-06-30,2026-06-30 00:00:00,0,SEEDED,2509.3423506053514,2509.3423506053514,,inf,-inf,2509.3423506053514,2366.918342237052,2476.2919921875
GLAND,2026-07-07 00:00:00,GLAND-2026-06-30,2026-06-30 00:00:00,5,TOO_SHORT_BREAKOUT,2509.3423506053514,2509.3423506053514,,2406.816809060577,1.2711824566405792,2543.682815214092,2444.8297794190344,2530.879638671875
GLAND,2026-07-07 00:00:00,GLAND-2026-07-07,2026-07-07 00:00:00,0,SEEDED,2543.682815214092,2543.682815214092,,inf,-inf,2543.682815214092,2444.8297794190344,2530.879638671875
GLAND,2026-07-08 00:00:00,GLAND-2026-07-07,2026-07-07 00:00:00,1,FAILED_PROBE,2543.682815214092,2543.682815214092,2554.203275678858,2431.529961395656,1.424044441005989,2554.203275678858,2431.529961395656,2477.0859375
GLAND,2026-07-30 00:00:00,GLAND-2026-07-07,2026-07-07 00:00:00,17,FAILED_PROBE,2543.682815214092,2554.203275678858,2566.609575201132,2333.4711193818193,2.8027142370798224,2566.609575201132,2474.3069106637363,2498.126953125
GLAND,2026-08-04 00:00:00,GLAND-2026-07-07,2026-07-07 00:00:00,20,FAILED_PROBE,2543.682815214092,2566.609575201132,2614.5474879958247,2333.4711193818193,2.9602414088515783,2614.5474879958247,2541.896406148493,2563.7314453125
GLAND,2026-08-10 00:00:00,GLAND-2026-07-07,2026-07-07 00:00:00,24,BREAKOUT_CANDIDATE,2543.682815214092,2614.5474879958247,,2333.4711193818193,3.568926037949177,2664.8672818891923,2590.528995418967,2647.300048828125
GLAND,2026-08-10 00:00:00,GLAND-2026-08-10,2026-08-10 00:00:00,0,SEEDED,2664.8672818891923,2664.8672818891923,,inf,-inf,2664.8672818891923,2590.528995418967,2647.300048828125
GLAND,2026-08-11 00:00:00,GLAND-2026-08-10,2026-08-10 00:00:00,1,TOO_SHORT_BREAKOUT,2664.8672818891923,2664.8672818891923,,2808.0,-1.892542995136624,2988.39990234375,2808.0,2924.39990234375
GLAND,2026-08-11 00:00:00,GLAND-2026-08-11,2026-08-11 00:00:00,0,SEEDED,2988.39990234375,2988.39990234375,,inf,-inf,2988.39990234375,2808.0,2924.39990234375
GLAND,2026-08-14 00:00:00,GLAND-2026-08-11,2026-08-11 00:00:00,3,FAILED_PROBE,2988.39990234375,2988.39990234375,3039.800048828125,2825.5,1.7221322639127385,3039.800048828125,2946.60009765625,2970.199951171875
GLAXO,2023-06-02 00:00:00,GLAXO-2023-06-02,2023-06-02 00:00:00,0,SEEDED,1295.5050531555917,1295.5050531555917,,inf,-inf,1295.5050531555917,1193.4377169983456,1287.1304931640625
GLAXO,2023-06-05 00:00:00,GLAXO-2023-06-02,2023-06-02 00:00:00,1,FAILED_PROBE,1295.5050531555917,1295.5050531555917,1309.3854404860604,1277.0903282313739,0.7392422057083399,1309.3854404860604,1277.0903282313739,1289.8603515625
GLAXO,2023-06-14 00:00:00,GLAXO-2023-06-02,2023-06-02 00:00:00,8,FAILED_PROBE,1295.5050531555917,1309.3854404860604,1312.1616938125167,1260.2026827325617,1.9743966024004926,1312.1616938125167,1289.95303326844,1306.7945556640625
GLAXO,2023-06-15 00:00:00,GLAXO-2023-06-02,2023-06-02 00:00:00,9,FAILED_PROBE,1295.5050531555917,1312.1616938125167,1314.475044046348,1260.2026827325617,2.0858467403254743,1314.475044046348,1290.9708566401862,1296.8931884765625
GLAXO,2023-06-16 00:00:00,GLAXO-2023-06-02,2023-06-02 00:00:00,10,FAILED_PROBE,1295.5050531555917,1314.475044046348,1321.4151926968373,1260.2026827325617,2.1787140590864738,1321.4151926968373,1295.412577393148,1313.27197265625
GLAXO,2023-06-20 00:00:00,GLAXO-2023-06-02,2023-06-02 00:00:00,12,BREAKOUT_CANDIDATE,1295.5050531555917,1321.4151926968373,,1260.2026827325617,2.457319947441838,1327.7076833522997,1305.4990247824308,1324.422607421875
GLAXO,2023-06-20 00:00:00,GLAXO-2023-06-20,2023-06-20 00:00:00,0,SEEDED,1327.7076833522997,1327.7076833522997,,inf,-inf,1327.7076833522997,1305.4990247824308,1324.422607421875
GLAXO,2023-06-21 00:00:00,GLAXO-2023-06-20,2023-06-20 00:00:00,1,FAILED_PROBE,1327.7076833522997,1327.7076833522997,1341.4029584793634,1314.4749824859343,0.5803712047590478,1341.4029584793634,1314.4749824859343,1326.0419921875
GLAXO,2023-06-28 00:00:00,GLAXO-2023-06-20,2023-06-20 00:00:00,6,FAILED_PROBE,1327.7076833522997,1341.4029584793634,1341.6343659645383,1294.5797423938914,2.053612985334777,1341.6343659645383,1315.8630896486789,1331.1778564453125
GLAXO,2023-06-30 00:00:00,GLAXO-2023-06-20,2023-06-20 00:00:00,7,TOO_SHORT_BREAKOUT,1327.7076833522997,1341.6343659645383,,1294.5797423938914,2.06376225435533,1352.424800154937,1330.5153060039431,1348.7337646484375
GLAXO,2023-06-30 00:00:00,GLAXO-2023-06-30,2023-06-30 00:00:00,0,SEEDED,1352.424800154937,1352.424800154937,,inf,-inf,1352.424800154937,1330.5153060039431,1348.7337646484375
GLAXO,2023-07-17 00:00:00,GLAXO-2023-06-30,2023-06-30 00:00:00,11,FAILED_PROBE,1352.424800154937,1352.424800154937,1381.7636201594219,1306.429181757669,1.876338361614609,1381.7636201594219,1319.726173056424,1340.3580322265625
GLAXO,2023-08-11 00:00:00,GLAXO-2023-06-30,2023-06-30 00:00:00,30,EXPIRED,1352.424800154937,1381.7636201594219,,1303.4479354634889,3.194798301044731,1377.1260677642751,1352.2827168706326,1364.3494873046875
GLAXO,2023-09-01 00:00:00,GLAXO-2023-09-01,2023-09-01 00:00:00,0,SEEDED,1389.33499680969,1389.33499680969,,inf,-inf,1389.33499680969,1340.594702303083,1361.2265625
GLAXO,2023-09-04 00:00:00,GLAXO-2023-09-01,2023-09-01 00:00:00,1,FAILED_PROBE,1389.33499680969,1389.33499680969,1395.0132762273777,1344.9479869666113,1.7678386616568205,1395.0132762273777,1344.9479869666113,1349.6800537109375
GLAXO,2023-09-11 00:00:00,GLAXO-2023-09-01,2023-09-01 00:00:00,6,FAILED_PROBE,1389.33499680969,1395.0132762273777,1401.496310279526,1344.9479869666113,1.9939922575346867,1401.496310279526,1376.179750926413,1382.189453125
GLAXO,2023-09-13 00:00:00,GLAXO-2023-09-01,2023-09-01 00:00:00,8,TOO_SHORT_BREAKOUT,1389.33499680969,1401.496310279526,,1344.9479869666113,2.2521974910645697,1468.8336328860676,1377.4101193057854,1461.3096923828125
GLAXO,2023-09-13 00:00:00,GLAXO-2023-09-13,2023-09-13 00:00:00,0,SEEDED,1468.8336328860676,1468.8336328860676,,inf,-inf,1468.8336328860676,1377.4101193057854,1461.3096923828125
GLAXO,2023-09-14 00:00:00,GLAXO-2023-09-13,2023-09-13 00:00:00,1,FAILED_PROBE,1468.8336328860676,1468.8336328860676,1470.7265341045504,1448.959024269026,0.5980615854222133,1470.7265341045504,1448.959024269026,1456.1044921875
GLAXO,2023-09-15 00:00:00,GLAXO-2023-09-13,2023-09-13 00:00:00,2,TOO_SHORT_BREAKOUT,1468.8336328860676,1470.7265341045504,,1418.910293252519,1.5592409265364486,1528.5050114391931,1418.910293252519,1514.498046875
GLAXO,2023-09-15 00:00:00,GLAXO-2023-09-15,2023-09-15 00:00:00,0,SEEDED,1528.5050114391931,1528.5050114391931,,inf,-inf,1528.5050114391931,1418.910293252519,1514.498046875
GLAXO,2023-09-18 00:00:00,GLAXO-2023-09-15,2023-09-15 00:00:00,1,FAILED_PROBE,1528.5050114391931,1528.5050114391931,1536.9754167341664,1494.0555906103484,0.9083366556884247,1536.9754167341664,1494.0555906103484,1507.5892333984375
GLAXO,2023-10-23 00:00:00,GLAXO-2023-09-15,2023-09-15 00:00:00,24,DEPTH_INVALIDATED,1528.5050114391931,1536.9754167341664,,1380.6751696899044,4.1212084344995565,1447.5866665911124,1380.6751696899044,1385.3599853515625
GLAXO,2023-11-16 00:00:00,GLAXO-2023-11-16,2023-11-16 00:00:00,0,SEEDED,1556.7554925278341,1556.7554925278341,,inf,-inf,1556.7554925278341,1474.2281711382193,1502.857177734375
GLAXO,2023-11-20 00:00:00,GLAXO-2023-11-16,2023-11-16 00:00:00,2,TOO_SHORT_BREAKOUT,1556.7554925278341,1556.7554925278341,,1482.3673640799245,1.7376556582738338,1585.2424972996307,1492.493981039712,1559.6419677734375
GLAXO,2023-11-20 00:00:00,GLAXO-2023-11-20,2023-11-20 00:00:00,0,SEEDED,1585.2424972996307,1585.2424972996307,,inf,-inf,1585.2424972996307,1492.493981039712,1559.6419677734375
GLAXO,2023-11-21 00:00:00,GLAXO-2023-11-20,2023-11-20 00:00:00,1,FAILED_PROBE,1585.2424972996307,1585.2424972996307,1597.5460744662007,1557.8440722039509,0.5879222435415948,1597.5460744662007,1557.8440722039509,1571.14111328125
GLAXO,2023-11-22 00:00:00,GLAXO-2023-11-20,2023-11-20 00:00:00,2,TOO_SHORT_BREAKOUT,1585.2424972996307,1597.5460744662007,,1557.8440722039509,0.85193547299169,1634.4560100338276,1577.0560118217472,1604.1234130859375
GLAXO,2023-11-22 00:00:00,GLAXO-2023-11-22,2023-11-22 00:00:00,0,SEEDED,1634.4560100338276,1634.4560100338276,,inf,-inf,1634.4560100338276,1577.0560118217472,1604.1234130859375
GLAXO,2023-12-04 00:00:00,GLAXO-2023-11-22,2023-11-22 00:00:00,7,FAILED_PROBE,1634.4560100338276,1634.4560100338276,1646.5229465763764,1530.2560035010104,2.2011807795454414,1646.5229465763764,1600.4799050191098,1604.7861328125
